3호선,동대입구,36,4,1492,1195,3831,8654,7641,19684,9337,73165,8395,39547,8954,36009,12097,34211,15251,26600,18180,25492,20992,21237,22026,16892,26890,16779,33610,19642,53634,21288,30934,15316,23892,8158,31621,7434,21094,6406,7957,4226,908,1521,1,121,0,0,0,0
3호선,약수,34,2,7369,1243,13782,8342,36233,19622,46514,42098,32330,24873,22628,18353,21771,17557,23478,17787,24082,19199,21581,19686,21605,21648,25290,25142,28788,30261,37971,41269,25384,34905,19324,23669,18581,22763,14160,22323,6710,15045,1003,5691,2,687,1,1,0,0
3호선,금호,43,0,4779,1187,10961,7558,28798,5174,37844,8664,23412,7667,15177,6628,13352,7189,12062,8779,11614,9754,10578,10304,10025,12359,11509,15006,14672,17959,12538,24951,8664,22463,6448,15836,5706,15055,4199,15081,1896,9614,378,2676,0,0,0,0,0,0
3호선,옥수,119,7,3516,1370,11728,7347,31566,10018,39609,18514,27282,12583,17954,9926,18018,10631,16377,13099,17352,14640,15081,15200,14928,18228,16489,21435,19944,24544,20977,34978,15126,33249,10354,22920,9635,22332,7569,22100,3814,13263,569,3064,0,0,0,0,0,0
3호선,압구정,58,2,4159,2069,10931,25463,22511,62843,32766,173978,25341,179817,29634,84241,38088,77655,44407,61805,54538,69629,61963,64982,70804,57549,78736,56894,91403,64176,142745,78488,123034,56540,98916,26821,75111,19547,63182,17662,22644,10103,2437,3780,2,346,0,0,0,1
3호선,신사,96,2,5593,1530,8794,19604,17041,45334,24203,128419,19966,132603,20262,73020,25926,58872,31775,58859,40338,63946,47060,60773,56039,56672,64145,56228,78915,60875,136655,84357,109121,67860,75716,31294,83562,21579,79672,17686,36212,12954,3866,4567,2,1,0,0,0,0
3호선,잠원,3,0,1590,823,5998,4947,18765,8791,21940,11872,13684,8873,10334,6374,9622,6864,8877,7241,8987,8589,8644,8300,8598,8520,10431,10353,11967,11322,11440,15453,8089,14541,6034,9866,5445,9151,4439,10967,1691,6079,178,1821,0,0,0,0,0,0
3호선,고속터미널,159,3,7675,5310,10656,43039,36684,62552,57704,86325,58993,112998,61615,100471,73300,117849,87145,117813,101745,119778,109019,124880,121084,130711,131128,132561,142029,138282,153358,156974,139330,120079,152318,72293,122291,51563,86429,39371,36440,21322,3848,4398,1,0,0,0,0,0
3호선,교대,12,2,1264,784,3735,8366,8949,30978,12050,58140,11098,40161,13707,21057,16800,16015,17669,14498,23172,15442,25726,15354,26779,13640,29111,13179,36925,15730,67413,22031,34743,15712,25846,8166,28531,6058,39300,5654,10983,3633,1528,1304,0,4,0,0,0,0
3호선,남부터미널,56,0,3471,1617,10606,30397,33474,69332,50163,192862,44819,94000,46053,59237,50542,52751,52308,48681,55981,58043,56526,60098,60497,58091,67455,62935,89636,66205,161092,81807,91013,65782,65492,35643,61088,30098,54422,24126,19889,13516,2085,3652,1,1,0,0,0,0
3호선,양재,91,5,5850,2841,17244,40989,42910,126886,53396,276006,40343,134941,38843,63824,42380,60566,44906,51050,55757,57937,58702,54493,66477,51474,77438,53103,112097,63677,211834,84674,121226,70723,82115,42534,82180,37033,64377,35127,24548,21378,2855,6005,0,7,0,0,0,0
3호선,매봉,28,0,1929,597,7307,9063,18938,23419,20808,79109,15689,40634,13390,16586,14234,14766,13539,13401,15674,13137,17049,13796,18300,13261,19213,13663,28785,16312,62569,22564,31709,18727,19278,11202,21697,9910,14439,10436,5628,6483,680,1960,1,98,0,0,0,0
3호선,도곡,25,1,1691,308,5267,4710,15870,16203,18531,27103,11981,20383,9653,8628,10497,9576,10189,9000,11686,9353,11109,9057,12700,9034,16499,9724,18399,11117,24704,14260,14460,13084,9449,8816,8659,8284,7671,9793,2400,5685,303,3070,3,607,0,0,0,0
3호선,대치,10,0,3028,810,14051,9022,33055,18402,31451,26920,21170,22115,16679,15460,16792,14628,18438,16885,18279,19273,17393,18708,18997,19534,22210,25512,26491,27376,28330,30128,21539,27511,17144,16435,20233,15562,27207,18116,5027,10664,666,3765,0,3,0,0,0,0
3호선,학여울,23,0,585,319,1688,1835,4803,3536,4625,7556,3684,5764,2576,4628,2878,5171,3496,4430,4578,4860,4879,4534,5744,4022,6399,3831,6528,3938,7065,5432,4020,4776,2907,2783,3365,2424,2369,2851,680,1883,80,622,0,0,0,0,0,0
3호선,대청,18,0,4090,1234,12256,6304,35150,18931,35987,28937,20460,12891,15796,9006,14356,9313,14595,9436,14916,11284,13967,12100,15450,14395,21464,16532,23020,17527,32267,24278,16406,24713,11699,17863,10378,16740,8647,19105,3372,12529,409,4094,1,12,0,0,0,0
